flickr',using_id',img_loc',the_image',img_width',img_height',crop_coords',do_img_at',sub_img,full_id',r_min',r_max',r_mean',r_mode',g_min',g_max',g_mean',g_mode',b_min',b_max',b_mean',b_mode',center_rgb',post_num_regions',post_top_hsl',post_top_count',post_2_hsl',post_2_count',post_3_hsl',post_3_count',post_4_hsl',post_4_count',post_5_hsl',post_5_count',post_6_hsl',post_6_count',center_hsl',full_red_count',visib_red_count',vivid_red_count',full_orange_count',visib_orange_count',vivid_orange_count',full_yellow_count',visib_yellow_count',vivid_yellow_count',full_green_count',visib_green_count',vivid_green_count',full_cyan_count',visib_cyan_count',vivid_cyan_count',full_blue_count',visib_blue_count',vivid_blue_count',full_purple_count',visib_purple_count',vivid_purple_count',full_mag_count',visib_mag_count',vivid_mag_count',vivid_count',sat_min_val',sat_25_val',sat_50_val',sat_75_val',sat_max_val',hue_mean_val',sat_mean_val',light_mean_val',light_max_val',light_max_count',light_min_val',light_min_count',light_25_value',light_50_value',light_75_value',gen_bright_count',gen_dark_count',common_hsl_1_val',common_hsl_1_count',common_hsl_2_val',common_hsl_2_count',common_hsl_3_val',common_hsl_3_count',common_hsl_4_val',common_hsl_4_count'
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52989651936,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1D2F9387F50>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698547739,6,5298965193606,43,255,169.5901819,30898,21,255,156.6539734,29636,0,255,134.832264,25687,"(159, 140, 115)",10,"(45.71428571428575, 0.10994764397905749, 0.6254901960784314)",526176,"(45.00000000000004, 0.12658227848101258, 0.6901960784313725)",217353,"(34.00000000000004, 0.4054054054054052, 0.8549019607843137)",39045,"(41.37931034482757, 0.12236286919831228, 0.4647058823529412)",5368,"(32.432432432432435, 0.1753554502369668, 0.4137254901960784)",1538,"(27.428571428571438, 0.1555555555555555, 0.4411764705882353)",1199,"[34.0909090909091, 0.18644067796610167, 0.5372549019607843]",2433,0,0,200799,11,0,590215,88,0,117,0,0,223,0,0,12,0,0,9,0,0,154,0,0,0,0,0.1428571429,0.1904761905,0.2131147541,1,39.21192345,0.2219719746,0.5969087645,1,4702,0.08431372549,8,0.4705882353,0.5803921569,0.7058823529,64232,15,"(36.315789473684205, 0.20652173913043484, 0.6392156862745098)",6114,"(35.67567567567568, 0.20218579234972686, 0.6411764705882352)",5277,"(34.2857142857143, 0.19337016574585647, 0.6450980392156862)",3899,"(44.21052631578948, 0.08837209302325576, 0.4215686274509804)",3714
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548797,0,5312774758100,0,255,153.7182766,61071,0,255,144.1360379,73379,0,245,139.104074,84768,"(141, 132, 125)",164,"(331.4285714285714, 0.10994764397905749, 0.6254901960784314)",2739779,"(22.50000000000006, 0.13636363636363635, 0.6549019607843136)",70744,"(237.27272727272725, 0.09166666666666663, 0.47058823529411764)",49953,"(246.00000000000006, 0.08000000000000006, 0.5098039215686274)",38629,"(41.24999999999996, 0.3478260869565217, 0.9098039215686274)",19627,"(0.0, 0.02202643171806172, 0.5549019607843138)",14123,"[26.250000000000043, 0.06557377049180334, 0.5215686274509804]",489086,122,0,1462638,587,1,471073,10163,1,9182,0,0,58687,0,0,114646,13,0,389164,16,0,157396,18,0,2,0,0.05555555556,0.09090909091,0.1458333333,1,91.67785042,0.1311719659,0.5727816364,0.9803921569,1000,0,4,0.4823529412,0.5725490196,0.6529411765,155196,524,"(30.0, 0.07499999999999997, 0.5294117647058824)",2180,"(24.444444444444468, 0.15606936416184983, 0.6607843137254902)",2124,"(24.827586206896576, 0.15025906735751302, 0.6215686274509804)",2064,"(24.444444444444432, 0.15789473684210523, 0.6647058823529413)",2059
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548891,1,5312774758101,102,190,160.9750632,24899,102,183,146.891323,31021,99,182,137.7057433,23070,"(160, 145, 126)",2,"(331.4285714285714, 0.10994764397905749, 0.6254901960784314)",339733,"(246.31578947368416, 0.07755102040816328, 0.5196078431372549)",2492,,0,,0,,0,,0,"[33.52941176470587, 0.15178571428571425, 0.5607843137254902]",61512,0,0,257992,0,0,17323,0,0,0,0,0,1,0,0,829,0,0,1826,0,0,2742,0,0,0,0.004524886878,0.09090909091,0.112244898,0.1368421053,0.2222222222,35.88732637,0.1132548885,0.5854416327,0.7254901961,3,0.4392156863,17,0.5647058824,0.5882352941,0.6078431373,0,0,"(24.827586206896576, 0.15025906735751302, 0.6215686274509804)",1133,"(18.2608695652174, 0.11557788944723618, 0.6098039215686275)",852,"(23.4782608695652, 0.11219512195121953, 0.5980392156862746)",845,"(22.499999999999993, 0.11214953271028037, 0.580392156862745)",845
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548899,2,5312774758102,34,255,151.2119113,12136,0,255,143.4166716,12990,0,245,136.5044159,12755,"(227, 217, 169)",6,"(15.999999999999936, 0.06224066390041495, 0.5274509803921569)",301790,"(52.39436619718308, 0.6513761467889909, 0.7862745098039217)",41973,"(229.0909090909091, 0.08800000000000004, 0.5098039215686274)",5887,"(332.0, 0.07177033492822968, 0.40980392156862744)",1482,"(300.0, 0.014925373134328304, 0.2627450980392157)",1309,"(353.84615384615387, 0.20207253886010365, 0.3784313725490196)",938,"[49.65517241379311, 0.5087719298245612, 0.776470588235294]",53983,8,0,139140,1,0,99162,3351,0,192,0,0,694,0,0,9619,0,0,30668,0,0,19921,0,0,0,0,0.05263157895,0.07476635514,0.1059907834,1,84.96418319,0.142107403,0.5628359076,0.9803921569,30,0.08431372549,7,0.4725490196,0.5568627451,0.6039215686,29853,25,"(30.0, 0.07766990291262135, 0.596078431372549)",865,"(30.0, 0.07476635514018692, 0.5803921568627451)",708,"(31.764705882352935, 0.07555555555555556, 0.5588235294117647)",601,"(30.0, 0.0630630630630631, 0.5647058823529412)",578
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548909,3,5312774758103,34,216,151.7635499,8227,28,210,141.3015301,13724,0,200,136.6673553,10575,"(174, 169, 163)",10,"(31.999999999999993, 0.08875739644970415, 0.6686274509803921)",253358,"(22.50000000000006, 0.13636363636363635, 0.6549019607843136)",70791,"(281.0526315789474, 0.09644670050761424, 0.38627450980392153)",8175,"(29.99999999999993, 0.03370786516853929, 0.34901960784313724)",4091,"(23.99999999999998, 0.08130081300813014, 0.4823529411764706)",1835,"(8.571428571428548, 0.06930693069306927, 0.39607843137254906)",1684,"[32.72727272727271, 0.06358381502890183, 0.6607843137254902]",39711,2,0,138974,9,0,60632,38,0,868,0,0,1267,0,0,9218,0,0,60567,0,0,31495,2,0,0,0,0.04417670683,0.1004784689,0.1547619048,1,114.0647079,0.1115475933,0.5627120304,0.8156862745,34,0.137254902,4,0.4568627451,0.5549019608,0.6843137255,0,4,"(24.00000000000002, 0.09316770186335407, 0.6843137254901961)",453,"(258.0, 0.041322314049586806, 0.4745098039215686)",366,"(251.99999999999994, 0.021276595744680833, 0.4607843137254902)",357,"(261.8181818181818, 0.046808510638297884, 0.4607843137254902)",350
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548920,4,5312774758104,53,255,169.0666695,15662,21,252,158.6555556,16134,21,238,150.7314787,16294,"(154, 189, 197)",22,"(27.49999999999998, 0.12903225806451613, 0.6352941176470588)",319790,"(335.0, 0.10084033613445371, 0.4666666666666667)",7746,"(24.00000000000002, 0.2112676056338028, 0.7215686274509804)",4044,"(23.684210526315788, 0.2209302325581396, 0.6627450980392158)",2798,"(190.0, 0.15126050420168066, 0.4666666666666667)",2726,"(243.15789473684214, 0.07630522088353421, 0.5117647058823529)",2147,"[191.16279069767444, 0.2704402515723271, 0.6882352941176471]",59245,11,0,202912,181,0,35324,19,1,1144,0,0,41558,0,0,1736,0,0,3563,0,0,8218,3,0,1,0,0.1129032258,0.1511627907,0.1823899371,1,64.10095168,0.1575963714,0.6264643406,0.9666666667,494,0.1843137255,8,0.568627451,0.6450980392,0.6803921569,4460,0,"(26.896551724137943, 0.16201117318435765, 0.6490196078431373)",732,"(24.444444444444468, 0.15606936416184983, 0.6607843137254902)",694,"(24.444444444444432, 0.15789473684210523, 0.6647058823529413)",665,"(24.444444444444432, 0.1597633136094674, 0.6686274509803922)",665
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548931,5,5312774758105,0,255,170.3675184,18573,0,253,158.1583531,4904,0,242,150.3213746,7075,"(144, 135, 126)",14,"(43.636363636363676, 0.06748466257668705, 0.6803921568627451)",238271,"(18.9473684210526, 0.5135135135135137, 0.8549019607843138)",52039,"(240.0, 0.049586776859504134, 0.4745098039215686)",28515,"(234.99999999999997, 0.10000000000000006, 0.47058823529411764)",19623,"(67.49999999999997, 0.0404040404040404, 0.611764705882353)",10247,"(342.85714285714283, 0.08139534883720925, 0.33725490196078434)",8393,"[30.0, 0.07499999999999997, 0.5294117647058824]",46910,94,0,191152,379,1,67443,6617,0,922,0,0,836,0,0,24729,10,0,24933,6,0,8303,13,0,1,0,0.07258064516,0.1067961165,0.4324324324,1,72.77056325,0.2787827529,0.6281988882,0.9745098039,575,0.1294117647,7,0.4764705882,0.5588235294,0.8196078431,80505,10,"(30.0, 0.07499999999999997, 0.5294117647058824)",753,"(28.421052631578977, 0.07883817427385893, 0.5274509803921569)",493,"(21.176470588235325, 0.07053941908713691, 0.5274509803921569)",459,"(21.176470588235325, 0.07112970711297069, 0.5313725490196078)",448
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548942,6,5312774758106,0,235,109.3771964,9259,0,230,106.083913,9456,0,216,112.1317189,9727,"(82, 80, 93)",32,"(276.0000000000001, 0.032258064516129004, 0.303921568627451)",238419,"(247.5, 0.14285714285714285, 0.32941176470588235)",72988,"(256.1538461538462, 0.19402985074626863, 0.2627450980392157)",11475,"(245.45454545454544, 0.05418719211822661, 0.39803921568627454)",1900,"(38.181818181818244, 0.0814814814814814, 0.7352941176470589)",1884,"(191.99999999999994, 0.021097046413502095, 0.4647058823529412)",1836,"[249.23076923076925, 0.07514450867052021, 0.3392156862745098]",26179,7,0,25783,17,0,37505,97,0,4352,0,0,10309,0,0,48146,3,0,183163,7,0,18787,0,0,0,0,0.03111111111,0.05485232068,0.09387755102,1,196.6514657,0.0713355611,0.4314849959,0.8843137255,63,0,4,0.362745098,0.4156862745,0.4725490196,666,466,"(245.00000000000006, 0.06315789473684211, 0.37254901960784315)",680,"(250.00000000000003, 0.060606060606060615, 0.388235294117647)",659,"(245.45454545454544, 0.05641025641025643, 0.38235294117647056)",651,"(248.57142857142864, 0.031111111111111128, 0.4411764705882353)",636
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548953,7,5312774758107,59,232,161.3682619,21651,53,226,147.837734,24398,21,215,138.5041645,19830,"(171, 156, 144)",1,"(24.444444444444432, 0.1597633136094674, 0.6686274509803922)",342900,,0,,0,,0,,0,,0,"[26.66666666666671, 0.13846153846153839, 0.6176470588235294]",50571,0,0,243455,0,0,27281,2,0,3,0,0,0,0,0,47,0,0,7019,0,0,14524,0,0,0,0,0.08641975309,0.1370558376,0.1620111732,0.5483870968,53.06235832,0.1258383508,0.5871846763,0.8764705882,8,0.1784313725,7,0.5176470588,0.631372549,0.6588235294,18,0,"(24.444444444444468, 0.15606936416184983, 0.6607843137254902)",1388,"(24.444444444444432, 0.15789473684210523, 0.6647058823529413)",1371,"(24.444444444444432, 0.1597633136094674, 0.6686274509803922)",1282,"(23.07692307692307, 0.15853658536585363, 0.6784313725490196)",1265
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548962,8,5312774758108,61,255,158.9353755,12931,46,255,152.3081372,10284,64,244,149.2585914,9119,"(233, 226, 212)",78,"(11.999999999999964, 0.04098360655737701, 0.5215686274509803)",226301,"(41.24999999999996, 0.3478260869565217, 0.9098039215686274)",19552,"(250.00000000000003, 0.02912621359223291, 0.596078431372549)",8753,"(252.6315789473684, 0.07692307692307693, 0.48431372549019613)",6361,"(20.00000000000005, 0.08571428571428581, 0.7254901960784313)",4945,"(253.3333333333333, 0.04615384615384613, 0.6176470588235294)",4260,"[39.99999999999998, 0.3230769230769227, 0.8725490196078431]",77695,0,0,135020,0,0,70925,0,0,332,0,0,661,0,0,8230,0,0,35062,0,0,26151,0,0,0,0,0.04417670683,0.0612244898,0.08571428571,1,95.38990142,0.1037188206,0.602946908,0.9784313725,1246,0.2431372549,3,0.5078431373,0.5568627451,0.6490196078,39694,0,"(22.500000000000025, 0.06722689075630252, 0.5333333333333333)",597,"(30.0, 0.07499999999999997, 0.5294117647058824)",570,"(22.500000000000025, 0.06837606837606837, 0.5411764705882353)",566,"(22.500000000000025, 0.06779661016949153, 0.5372549019607843)",552
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",53127747581,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1539x2048 at 0x28BFF25D790>,1539,2048,"[(0, 0, 507, 675), (0, 675, 507, 1372), (0, 1372, 507, 2048), (507, 0, 1031, 675), (507, 675, 1031, 1372), (507, 1372, 1031, 2048), (1031, 0, 1539, 675), (1031, 675, 1539, 1372), (1031, 1372, 1539, 2048)]",1698548973,9,5312774758109,34,218,150.2208044,10595,0,210,142.2198988,9165,0,207,139.6496587,9796,"(175, 170, 153)",15,"(330.00000000000017, 0.02752293577981655, 0.5725490196078431)",328992,"(306.66666666666663, 0.06206896551724136, 0.28431372549019607)",2875,"(329.9999999999998, 0.01626016260162607, 0.5176470588235293)",2763,"(349.99999999999994, 0.02678571428571432, 0.4392156862745098)",1028,"(250.00000000000003, 0.1518987341772152, 0.30980392156862746)",1006,"(28.571428571428534, 0.12280701754385974, 0.6647058823529413)",899,"[46.36363636363633, 0.12087912087912091, 0.6431372549019607]",73280,0,0,128210,0,0,55478,39,0,1369,0,0,3361,0,0,12092,0,0,42363,3,0,27255,0,0,0,0,0.0412371134,0.06796116505,0.09019607843,1,106.8051585,0.06850656766,0.566482355,0.8235294118,12,0.09019607843,1,0.5019607843,0.568627451,0.6392156863,0,19,"(34.28571428571434, 0.076086956521739, 0.6392156862745098)",562,"(29.99999999999994, 0.076086956521739, 0.6392156862745098)",432,"(29.99999999999994, 0.0833333333333332, 0.6705882352941177)",432,"(32.00000000000005, 0.08196721311475395, 0.6411764705882352)",429
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52410593883,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B851A4C90>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698548985,0,5241059388300,39,255,167.7361453,130222,56,255,170.0441606,135905,59,255,166.2466541,187251,"(175, 185, 139)",225,"(218.18181818181827, 0.28205128205128177, 0.9235294117647059)",3599811,"(171.42857142857144, 0.05882352941176472, 0.7666666666666666)",1516086,"(70.49999999999996, 0.22727272727272727, 0.6549019607843136)",1457523,"(210.0, 0.009433962264150912, 0.5843137254901961)",108203,"(83.99999999999999, 0.022222222222222143, 0.5588235294117647)",63570,"(120.0, 0.00395256916996046, 0.503921568627451)",23497,"[73.04347826086953, 0.2473118279569893, 0.6352941176470588]",223927,0,0,254863,1,0,1976542,42,0,689762,0,0,1956798,0,0,844491,0,0,950423,0,0,181082,0,0,0,0,0.02202643172,0.03703703704,0.07920792079,1,151.5212345,0.07499942155,0.6567991399,1,3262,0.2137254902,1,0.5607843137,0.6549019608,0.762745098,477754,0,"(219.99999999999997, 0.037656903765690364, 0.46862745098039216)",15802,"(219.99999999999997, 0.03734439834024895, 0.4725490196078431)",14056,"(220.00000000000006, 0.03797468354430378, 0.4647058823529412)",13334,"(220.00000000000003, 0.037037037037037084, 0.4764705882352941)",12130
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52410593883,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B851A4C90>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698549204,1,5241059388301,118,254,199.2876669,27389,119,251,198.6519198,26575,118,254,199.4217346,28569,"(199, 197, 201)",14,"(218.18181818181827, 0.28205128205128177, 0.9235294117647059)",734729,"(215.99999999999983, 0.02202643171806172, 0.5549019607843138)",23821,"(28.235294117647065, 0.1752577319587629, 0.8098039215686275)",2406,"(61.93548387096779, 0.17127071823204426, 0.6450980392156863)",1619,"(41.99999999999997, 0.2439024390243901, 0.8392156862745098)",1526,"(45.00000000000011, 0.034482758620689766, 0.7725490196078431)",1163,"[270.0, 0.03571428571428558, 0.7803921568627451]",36868,0,0,32824,0,0,152389,0,0,16328,0,0,29069,0,0,90866,0,0,348189,0,0,63347,0,0,0,0,0.02521008403,0.04,0.075,0.875,191.2661501,0.06350171008,0.7808204946,0.9901960784,18,0.4745098039,16,0.7470588235,0.7843137255,0.8333333333,139213,0,"(264.0, 0.04504504504504487, 0.7823529411764706)",2976,"(240.0, 0.024390243902438935, 0.7588235294117647)",2823,"(254.9999999999999, 0.033898305084745874, 0.7686274509803921)",2804,"(259.99999999999983, 0.02521008403361359, 0.7666666666666666)",2781
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52410593883,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B851A4C90>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698549227,2,5241059388302,123,254,188.4406799,20229,125,255,188.4714341,22208,102,251,184.5271229,22323,"(185, 184, 188)",27,"(23.99999999999986, 0.056179775280899014, 0.8254901960784313)",612710,"(71.53846153846158, 0.17105263157894732, 0.7019607843137254)",142167,"(180.0, 0.009433962264150912, 0.5843137254901961)",8185,"(60.0, 0.014492753623188356, 0.7294117647058823)",6995,"(240.0, 0.006134969325153353, 0.6803921568627451)",3399,"(214.28571428571416, 0.08433734939759041, 0.8372549019607842)",3273,"[254.9999999999999, 0.028985507246376916, 0.7294117647058824]",36832,0,0,60692,0,0,276057,0,0,34856,0,0,44050,0,0,65053,0,0,244370,0,0,32290,0,0,0,0,0.02298850575,0.03529411765,0.08943089431,1,148.5102688,0.06892087762,0.7319571477,0.9823529412,7,0.4784313725,3,0.6745098039,0.7274509804,0.7862745098,88350,0,"(30.0, 0.07999999999999968, 0.9019607843137255)",3668,"(255.0, 0.02531645569620244, 0.6901960784313725)",2637,"(24.0000000000002, 0.09803921568627463, 0.8999999999999999)",2511,"(30.000000000000213, 0.07692307692307714, 0.8980392156862744)",2429
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52410593883,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B851A4C90>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698549253,3,5241059388303,74,255,198.1458541,14454,84,255,200.2278755,14514,68,255,189.5029625,18971,"(199, 202, 198)",61,"(192.0, 0.06329113924050613, 0.8450980392156863)",507841,"(60.0, 0.10734463276836152, 0.6529411764705882)",108783,"(0.0, 0.0, 0.6627450980392157)",49909,"(210.0, 0.009900990099009866, 0.6039215686274509)",8142,"(56.842105263157904, 0.17431192660550449, 0.7862745098039216)",7555,"(74.99999999999994, 0.08888888888888892, 0.8235294117647058)",7204,"[105.0, 0.03636363636363622, 0.7843137254901961]",12494,0,0,8127,0,0,433636,0,0,132603,0,0,94140,0,0,47035,0,0,37780,0,0,4825,0,0,0,0,0.0297029703,0.07784431138,0.2619047619,1,105.4831297,0.180408195,0.7639647235,1,2636,0.3058823529,5,0.6725490196,0.7941176471,0.8509803922,194698,0,"(228.00000000000003, 0.02347417840375592, 0.5823529411764705)",1289,"(219.99999999999966, 0.013100436681222785, 0.5509803921568628)",1187,"(228.0, 0.023923444976076475, 0.5901960784313726)",1170,"(228.0, 0.024154589371980593, 0.5941176470588235)",1101
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52410593883,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B851A4C90>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698549282,4,5241059388304,90,250,156.2779486,20069,92,249,156.5814085,20961,90,249,156.2050269,22802,"(152, 151, 156)",61,"(0.0, 0.0, 0.5686274509803921)",517499,"(0.0, 0.01886792452830182, 0.6882352941176471)",82143,"(199.99999999999994, 0.012244897959183688, 0.48039215686274506)",77173,"(8.571428571428534, 0.05882352941176472, 0.7666666666666666)",46138,"(47.368421052631525, 0.11656441717791408, 0.6803921568627451)",6005,"(62.6086956521739, 0.21904761904761916, 0.7941176470588236)",3529,"[251.99999999999994, 0.024630541871921235, 0.6019607843137256]",50395,0,0,25939,1,0,149300,0,0,45378,0,0,101726,0,0,151934,0,0,219432,0,0,49075,0,0,0,0,0.01234567901,0.02173913043,0.03167420814,0.4320987654,176.0118393,0.03299307538,0.6128015289,0.9764705882,13,0.3588235294,2,0.5392156863,0.6137254902,0.6784313725,14226,0,"(240.0, 0.020618556701030855, 0.6196078431372549)",2700,"(240.0, 0.009708737864077636, 0.596078431372549)",2136,"(240.0, 0.019607843137254832, 0.6)",2123,"(240.0, 0.010204081632653026, 0.615686274509804)",2099
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52410593883,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x28B851A4C90>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698549306,5,5241059388305,87,255,160.9002463,29079,93,255,166.580871,24644,95,255,154.3038565,51209,"(178, 186, 139)",10,"(70.49999999999996, 0.22727272727272727, 0.6549019607843136)",409043,"(60.0, 0.27272727272727265, 0.8058823529411765)",277280,"(171.42857142857144, 0.05882352941176472, 0.7666666666666666)",75980,"(114.00000000000001, 0.04999999999999996, 0.607843137254902)",48532,"(74.28571428571429, 0.2560975609756097, 0.6784313725490196)",3513,"(70.50000000000001, 0.28571428571428575, 0.7254901960784315)",1047,"[70.2127659574468, 0.25405405405405407, 0.6372549019607843]",3185,0,0,754,0,0,272213,0,0,112748,0,0,307478,0,0,92686,0,0,28411,0,0,760,0,0,0,0,0.03255813953,0.05785123967,0.1847826087,1,144.8015467,0.1078481833,0.6246095919,0.9960784314,31,0.3725490196,7,0.568627451,0.6196078431,0.6784313725,2615,0,"(205.71428571428567, 0.05785123966942146, 0.4745098039215686)",3980,"(214.28571428571436, 0.03255813953488374, 0.5784313725490196)",3902,"(208.00000000000003, 0.06276150627615064, 0.46862745098039216)",3839,"(205.71428571428567, 0.05737704918032784, 0.4784313725490196)",3560
